,Neighborhood,City,Latitude,Longitude,Venue,Venue Category,Category,Address
29,Sanlitun,Beijing,39.9361049,116.4488126,Bellagio (鹿港小鎮),Taiwanese Restaurant,Food,"('Sanlitun', 'Beijing')"
30,Sanlitun,Beijing,39.9361049,116.4488126,Kai 开吧,Bar,Nightlife Spot,"('Sanlitun', 'Beijing')"
31,Sanlitun,Beijing,39.9361049,116.4488126,CHEERS进口葡萄酒折扣店 三里屯店,Wine Bar,Nightlife Spot,"('Sanlitun', 'Beijing')"
32,Sanlitun,Beijing,39.9361049,116.4488126,康二姐串串香 KANG,Chinese Restaurant,Food,"('Sanlitun', 'Beijing')"
33,Sanlitun,Beijing,39.9361049,116.4488126,2nd Floor,Whisky Bar,Nightlife Spot,"('Sanlitun', 'Beijing')"
34,Sanlitun,Beijing,39.9361049,116.4488126,Blue Frog (蓝蛙),Burger Joint,Food,"('Sanlitun', 'Beijing')"
35,Sanlitun,Beijing,39.9361049,116.4488126,The Bell X Terrazza Martini,Bar,Nightlife Spot,"('Sanlitun', 'Beijing')"
36,Sanlitun,Beijing,39.9361049,116.4488126,Cicada Ultra Lounge,Lounge,Nightlife Spot,"('Sanlitun', 'Beijing')"
37,Sanlitun,Beijing,39.9361049,116.4488126,Biteapitta (吧嗒饼),Middle Eastern Restaurant,Food,"('Sanlitun', 'Beijing')"
38,Sanlitun,Beijing,39.9361049,116.4488126,Baker & Spice,Bakery,Food,"('Sanlitun', 'Beijing')"
39,Sanlitun,Beijing,39.9361049,116.4488126,面 TUN NOODLES,Chinese Restaurant,Food,"('Sanlitun', 'Beijing')"
40,Sanlitun,Beijing,39.9361049,116.4488126,Village Café,Café,Food,"('Sanlitun', 'Beijing')"
41,Sanlitun,Beijing,39.9361049,116.4488126,Bocata,Sandwich Place,Food,"('Sanlitun', 'Beijing')"
42,Sanlitun,Beijing,39.9361049,116.4488126,BHG Market Place (华联高级超市 BHG Market Place),Supermarket,Shop & Service,"('Sanlitun', 'Beijing')"
43,Sanlitun,Beijing,39.9361049,116.4488126,Koyama (小山日本料理),Japanese Restaurant,Food,"('Sanlitun', 'Beijing')"
44,Sanlitun,Beijing,39.9361049,116.4488126,Taps Bar & Grill 酒阀德国餐吧,German Restaurant,Food,"('Sanlitun', 'Beijing')"
45,Sanlitun,Beijing,39.9361049,116.4488126,Our Bakery + Bad Farmers,Bakery,Food,"('Sanlitun', 'Beijing')"
46,Sanlitun,Beijing,39.9361049,116.4488126,Jazz-Ya 爵士屋,Japanese Restaurant,Food,"('Sanlitun', 'Beijing')"
47,Sanlitun,Beijing,39.9361049,116.4488126,大碗小碟 BBSP,Chinese Restaurant,Food,"('Sanlitun', 'Beijing')"
48,Sanlitun,Beijing,39.9361049,116.4488126,蜜斯甜心 Ms Bonbon Café,Café,Food,"('Sanlitun', 'Beijing')"
49,Sanlitun,Beijing,39.9361049,116.4488126,Yoyo Hotel,Hotel,Travel & Transport,"('Sanlitun', 'Beijing')"
50,Sanlitun,Beijing,39.9361049,116.4488126,喜鼎海胆水饺,Chinese Restaurant,Food,"('Sanlitun', 'Beijing')"
51,Sanlitun,Beijing,39.9361049,116.4488126,Let's Seafood,Seafood Restaurant,Food,"('Sanlitun', 'Beijing')"
52,Sanlitun,Beijing,39.9361049,116.4488126,I.T. Market,Miscellaneous Shop,Shop & Service,"('Sanlitun', 'Beijing')"
53,Sanlitun,Beijing,39.9361049,116.4488126,Isola,Italian Restaurant,Food,"('Sanlitun', 'Beijing')"
54,Sanlitun,Beijing,39.9361049,116.4488126,Missa (formerly Mesa),New American Restaurant,Food,"('Sanlitun', 'Beijing')"
55,Sanlitun,Beijing,39.9361049,116.4488126,Christian Louboutin,Boutique,Shop & Service,"('Sanlitun', 'Beijing')"
56,Sanlitun,Beijing,39.9361049,116.4488126,Taste Spain (品味西班牙),Food & Drink Shop,Shop & Service,"('Sanlitun', 'Beijing')"
57,Sanlitun,Beijing,39.9361049,116.4488126,三清潭,Cantonese Restaurant,Food,"('Sanlitun', 'Beijing')"
58,Shuangjing,Beijing,39.8920933,116.4552314,Blue Frog (蓝蛙),Burger Joint,Food,"('Shuangjing', 'Beijing')"
59,Shuangjing,Beijing,39.8920933,116.4552314,华联高级超市 BHG Market Place,Supermarket,Shop & Service,"('Shuangjing', 'Beijing')"
60,Shuangjing,Beijing,39.8920933,116.4552314,KFC (肯德基),Fast Food Restaurant,Food,"('Shuangjing', 'Beijing')"
61,Shuangjing,Beijing,39.8920933,116.4552314,Starbucks (星巴克),Coffee Shop,Food,"('Shuangjing', 'Beijing')"
62,Shuangjing,Beijing,39.8920933,116.4552314,McDonald's (麦当劳),Fast Food Restaurant,Food,"('Shuangjing', 'Beijing')"
63,Shuangjing,Beijing,39.8920933,116.4552314,McDonald's (麦当劳),Fast Food Restaurant,Food,"('Shuangjing', 'Beijing')"
64,Shuangjing,Beijing,39.8920933,116.4552314,UME International Cineplex (UME国际影城),Multiplex,Arts & Entertainment,"('Shuangjing', 'Beijing')"
65,Shuangjing,Beijing,39.8920933,116.4552314,Pizza Hut (必胜客),Pizza Place,Food,"('Shuangjing', 'Beijing')"
66,Shuangjing,Beijing,39.8920933,116.4552314,Viva Mall (富力广场),Shopping Mall,Shop & Service,"('Shuangjing', 'Beijing')"
67,Shuangjing,Beijing,39.8920933,116.4552314,Food Republic (大食代),Food Court,Food,"('Shuangjing', 'Beijing')"
68,Shuangjing,Beijing,39.8920933,116.4552314,Landgent City Mall (乐成购物中心),Shopping Mall,Shop & Service,"('Shuangjing', 'Beijing')"
69,Shuangjing,Beijing,39.8920933,116.4552314,面包新语 BreadTalk,Bakery,Food,"('Shuangjing', 'Beijing')"
70,Shuangjing,Beijing,39.8920933,116.4552314,石器时代串吧 Stone Age BBQ,BBQ Joint,Food,"('Shuangjing', 'Beijing')"
71,Shuangjing,Beijing,39.8920933,116.4552314,康师傅私房牛肉面 Master Kong Chef's Table（双井店）,Chinese Restaurant,Food,"('Shuangjing', 'Beijing')"
72,Shuangjing,Beijing,39.8920933,116.4552314,吉野家 Yoshinoya,Japanese Restaurant,Food,"('Shuangjing', 'Beijing')"
73,Shuangjing,Beijing,39.8920933,116.4552314,康师傅私房牛肉面 （双井店）,Noodle House,Food,"('Shuangjing', 'Beijing')"
74,Shuangjing,Beijing,39.8920933,116.4552314,四川仁火锅 Sichun People Hotpot,Chinese Restaurant,Food,"('Shuangjing', 'Beijing')"
75,Shuangjing,Beijing,39.8920933,116.4552314,Honeymoon Dessert (满记甜品),Dessert Shop,Food,"('Shuangjing', 'Beijing')"
76,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,Hua's Restaurant (花家怡园),Chinese Restaurant,Food,"('Beixinqiao', 'Beijing')"
77,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,Koharu Biyori (小春日和),Japanese Restaurant,Food,"('Beixinqiao', 'Beijing')"
78,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,Rice Wine House (糯言酒馆),Bar,Nightlife Spot,"('Beixinqiao', 'Beijing')"
79,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,Café de la Poste (云游驿),French Restaurant,Food,"('Beixinqiao', 'Beijing')"
80,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,Huda Restaurant (胡大饭馆),Chinese Restaurant,Food,"('Beixinqiao', 'Beijing')"
81,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,Qi Men Hotpot (奇门涮肉坊),Chinese Restaurant,Food,"('Beixinqiao', 'Beijing')"
82,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,Beetle in a Box (盒子里的甲虫),Bar,Nightlife Spot,"('Beixinqiao', 'Beijing')"
83,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,Panda Brew (熊猫精酿),Brewery,Nightlife Spot,"('Beixinqiao', 'Beijing')"
84,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,SUBWAY (赛百味),Sandwich Place,Food,"('Beixinqiao', 'Beijing')"
85,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,祖母的厨房 Grandma's Kitchen,Zhejiang Restaurant,Food,"('Beixinqiao', 'Beijing')"
86,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,Caffe Bene,Café,Food,"('Beixinqiao', 'Beijing')"
87,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,花家怡园 Hua's Restaurant,Chinese Restaurant,Food,"('Beixinqiao', 'Beijing')"
88,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,姚记炒肝店,Chinese Restaurant,Food,"('Beixinqiao', 'Beijing')"
89,Beixinqiao,Beijing,39.93938350000001,116.41087009999998,樂空間,Music Venue,Arts & Entertainment,"('Beixinqiao', 'Beijing')"
90,Xiaoguan,Beijing,39.9141622,116.4105446,The Peninsula Beijing (王府半岛酒店),Hotel,Travel & Transport,"('Xiaoguan', 'Beijing')"
91,Xiaoguan,Beijing,39.9141622,116.4105446,Legendale Hotel (北京励骏酒店),Hotel,Travel & Transport,"('Xiaoguan', 'Beijing')"
92,Xiaoguan,Beijing,39.9141622,116.4105446,Waldorf Astoria Beijing,Hotel,Travel & Transport,"('Xiaoguan', 'Beijing')"
93,Xiaoguan,Beijing,39.9141622,116.4105446,Regent Beijing (北京丽晶酒店),Hotel,Travel & Transport,"('Xiaoguan', 'Beijing')"
94,Xiaoguan,Beijing,39.9141622,116.4105446,Novotel Beijing Peace (北京诺富特和平宾馆),Hotel,Travel & Transport,"('Xiaoguan', 'Beijing')"
95,Xiaoguan,Beijing,39.9141622,116.4105446,"Morton's of Chicago, The Steakhouse (Morton's of Chicago, The Steakhouse 北京莫尔顿牛排坊)",Steakhouse,Food,"('Xiaoguan', 'Beijing')"
96,Xiaoguan,Beijing,39.9141622,116.4105446,Lee Garden Service Apartments Beijing,Hotel,Travel & Transport,"('Xiaoguan', 'Beijing')"
97,Xiaoguan,Beijing,39.9141622,116.4105446,TenFu's Tea,Tea Room,Food,"('Xiaoguan', 'Beijing')"
98,Xiaoguan,Beijing,39.9141622,116.4105446,Yun,Bar,Nightlife Spot,"('Xiaoguan', 'Beijing')"
99,Xiaoguan,Beijing,39.9141622,116.4105446,Starbucks (星巴克),Coffee Shop,Food,"('Xiaoguan', 'Beijing')"
100,Xiaoguan,Beijing,39.9141622,116.4105446,drunk,Brewery,Nightlife Spot,"('Xiaoguan', 'Beijing')"
101,Xiaoguan,Beijing,39.9141622,116.4105446,Brasserie 1893,Café,Food,"('Xiaoguan', 'Beijing')"
102,Xiaoguan,Beijing,39.9141622,116.4105446,Jing,Breakfast Spot,Food,"('Xiaoguan', 'Beijing')"
103,Xiaoguan,Beijing,39.9141622,116.4105446,火炉火,Korean Restaurant,Food,"('Xiaoguan', 'Beijing')"
104,Xiaoguan,Beijing,39.9141622,116.4105446,Bloo Dining,Restaurant,Food,"('Xiaoguan', 'Beijing')"
105,Xiaoguan,Beijing,39.9141622,116.4105446,Peninsula Health Club,Gym Pool,Outdoors & Recreation,"('Xiaoguan', 'Beijing')"
106,Xiaoguan,Beijing,39.9141622,116.4105446,那家花园,Chinese Restaurant,Food,"('Xiaoguan', 'Beijing')"
107,Xiaoguan,Beijing,39.9141622,116.4105446,Café 99,Breakfast Spot,Food,"('Xiaoguan', 'Beijing')"
108,Xiaoguan,Beijing,39.9141622,116.4105446,Club Lounge @ Park Plaza,Lounge,Nightlife Spot,"('Xiaoguan', 'Beijing')"
109,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,East Beijing (东隅),Hotel,Travel & Transport,"('Jiuxianqiao', 'Beijing')"
110,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Indigo (颐堤港),Shopping Mall,Shop & Service,"('Jiuxianqiao', 'Beijing')"
111,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Page One 叶壹堂,Bookstore,Shop & Service,"('Jiuxianqiao', 'Beijing')"
112,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Feast,American Restaurant,Food,"('Jiuxianqiao', 'Beijing')"
113,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,MUJI (无印良品),Department Store,Shop & Service,"('Jiuxianqiao', 'Beijing')"
114,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Domain 域,Café,Food,"('Jiuxianqiao', 'Beijing')"
115,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Hagaki 叶书,Japanese Restaurant,Food,"('Jiuxianqiao', 'Beijing')"
116,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Xian 仙,Cocktail Bar,Nightlife Spot,"('Jiuxianqiao', 'Beijing')"
117,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Tous Les Jours (多乐之日),Bakery,Food,"('Jiuxianqiao', 'Beijing')"
118,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,BHG Market Place (BHG 华联高级超市),Grocery Store,Shop & Service,"('Jiuxianqiao', 'Beijing')"
119,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Starbucks (星巴克),Coffee Shop,Food,"('Jiuxianqiao', 'Beijing')"
120,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,McDonald's (麦当劳),Fast Food Restaurant,Food,"('Jiuxianqiao', 'Beijing')"
121,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Food Republic (大食代),Food Court,Food,"('Jiuxianqiao', 'Beijing')"
122,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Costa Coffee (咖世家),Coffee Shop,Food,"('Jiuxianqiao', 'Beijing')"
123,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Watsons (屈臣氏),Cosmetics Shop,Shop & Service,"('Jiuxianqiao', 'Beijing')"
124,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,Vai,Ice Cream Shop,Food,"('Jiuxianqiao', 'Beijing')"
125,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,余小面,Chinese Restaurant,Food,"('Jiuxianqiao', 'Beijing')"
126,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,郭林家常菜,Chinese Restaurant,Food,"('Jiuxianqiao', 'Beijing')"
127,Jiuxianqiao,Beijing,39.96707620000001,116.4836705,渝乡人家,Asian Restaurant,Food,"('Jiuxianqiao', 'Beijing')"
128,Tianqiao,Beijing,39.8812136,116.3922937,Tianqiao Performing Arts Center (天桥艺术中心),Performing Arts Venue,Arts & Entertainment,"('Tianqiao', 'Beijing')"
129,Tianqiao,Beijing,39.8812136,116.3922937,RJ Brown Hotel Beijing,Hotel,Travel & Transport,"('Tianqiao', 'Beijing')"
130,Tianqiao,Beijing,39.8812136,116.3922937,KFC (肯德基),Fast Food Restaurant,Food,"('Tianqiao', 'Beijing')"
131,Tianqiao,Beijing,39.8812136,116.3922937,天桥市民文化广场 Cultural Square of Tianqiao (Heavently Bridge),Garden Center,Shop & Service,"('Tianqiao', 'Beijing')"
132,Tianqiao,Beijing,39.8812136,116.3922937,OMNI SPACE (疆进酒),Rock Club,Arts & Entertainment,"('Tianqiao', 'Beijing')"
133,Tianqiao,Beijing,39.8812136,116.3922937,Wansheng Theater,Theater,Arts & Entertainment,"('Tianqiao', 'Beijing')"
134,Tianqiao,Beijing,39.8812136,116.3922937,郭记灌肠,Chinese Restaurant,Food,"('Tianqiao', 'Beijing')"
135,Tianqiao,Beijing,39.8812136,116.3922937,天桥剧场,Theater,Arts & Entertainment,"('Tianqiao', 'Beijing')"
136,Tianqiao,Beijing,39.8812136,116.3922937,德云社剧场,Comedy Club,Arts & Entertainment,"('Tianqiao', 'Beijing')"
137,Tianqiao,Beijing,39.8812136,116.3922937,Beijing Museum of Natural History (北京自然博物馆),History Museum,Arts & Entertainment,"('Tianqiao', 'Beijing')"
138,Zhongguancun,Beijing,39.9826335,116.3104743,SUBWAY (赛百味),Sandwich Place,Food,"('Zhongguancun', 'Beijing')"
139,Zhongguancun,Beijing,39.9826335,116.3104743,SUBWAY (赛百味),Sandwich Place,Food,"('Zhongguancun', 'Beijing')"
140,Zhongguancun,Beijing,39.9826335,116.3104743,KFC (肯德基),Fast Food Restaurant,Food,"('Zhongguancun', 'Beijing')"
141,Zhongguancun,Beijing,39.9826335,116.3104743,Starbucks (星巴克),Coffee Shop,Food,"('Zhongguancun', 'Beijing')"
142,Zhongguancun,Beijing,39.9826335,116.3104743,Ajisen Ramen (味千拉麵),Ramen Restaurant,Food,"('Zhongguancun', 'Beijing')"
143,Zhongguancun,Beijing,39.9826335,116.3104743,China Unicom (中国联通),Mobile Phone Shop,Shop & Service,"('Zhongguancun', 'Beijing')"
144,Zhongguancun,Beijing,39.9826335,116.3104743,Zhongguancun Metro Station (地铁中关村站),Metro Station,Travel & Transport,"('Zhongguancun', 'Beijing')"
145,Zhongguancun,Beijing,39.9826335,116.3104743,Tube Station Pizza (站点比萨),Pizza Place,Food,"('Zhongguancun', 'Beijing')"
146,Zhongguancun,Beijing,39.9826335,116.3104743,索尼坑爹维修中心,Hardware Store,Shop & Service,"('Zhongguancun', 'Beijing')"
147,Dashilan,Beijing,39.8944985,116.390172,Starbucks Reserve (星巴克甄选),Coffee Shop,Food,"('Dashilan', 'Beijing')"
148,Dashilan,Beijing,39.8944985,116.390172,四季民福,Beijing Restaurant,Food,"('Dashilan', 'Beijing')"
149,Dashilan,Beijing,39.8944985,116.390172,Suzuki Kitchen (铃木食堂),Japanese Restaurant,Food,"('Dashilan', 'Beijing')"
150,Dashilan,Beijing,39.8944985,116.390172,Tong Ren Tang (同仁堂),Pharmacy,Shop & Service,"('Dashilan', 'Beijing')"
151,Dashilan,Beijing,39.8944985,116.390172,Voyage Coffee,Coffee Shop,Food,"('Dashilan', 'Beijing')"
152,Dashilan,Beijing,39.8944985,116.390172,Dicos,Fast Food Restaurant,Food,"('Dashilan', 'Beijing')"
153,Dashilan,Beijing,39.8944985,116.390172,鲜鱼口美食街,Chinese Restaurant,Food,"('Dashilan', 'Beijing')"
154,Dashilan,Beijing,39.8944985,116.390172,全聚德 Quanjude Peking Roast Duck,Peking Duck Restaurant,Food,"('Dashilan', 'Beijing')"
155,Dashilan,Beijing,39.8944985,116.390172,Beijing Fun (北京坊),Shopping Mall,Shop & Service,"('Dashilan', 'Beijing')"
156,Dashilan,Beijing,39.8944985,116.390172,Hyde Hotel (HedeYuan),Hotel,Travel & Transport,"('Dashilan', 'Beijing')"
157,Dashilan,Beijing,39.8944985,116.390172,UNIQLO (优衣库),Clothing Store,Shop & Service,"('Dashilan', 'Beijing')"
158,Dashilan,Beijing,39.8944985,116.390172,McDonald's (麦当劳),Fast Food Restaurant,Food,"('Dashilan', 'Beijing')"
159,Dashilan,Beijing,39.8944985,116.390172,都一处前门店,Dim Sum Restaurant,Food,"('Dashilan', 'Beijing')"
160,Dashilan,Beijing,39.8944985,116.390172,内联升,Shoe Store,Shop & Service,"('Dashilan', 'Beijing')"
161,Dashilan,Beijing,39.8944985,116.390172,门框胡同卤煮火烧,Chinese Restaurant,Food,"('Dashilan', 'Beijing')"
162,Dashilan,Beijing,39.8944985,116.390172,Quanyechang 劝业场,Shopping Mall,Shop & Service,"('Dashilan', 'Beijing')"
163,Dashilan,Beijing,39.8944985,116.390172,红星二锅头 Red Star Erguotou,Liquor Store,Shop & Service,"('Dashilan', 'Beijing')"
164,Dashilan,Beijing,39.8944985,116.390172,杨梅竹斜街,Pedestrian Plaza,Outdoors & Recreation,"('Dashilan', 'Beijing')"
165,Gallus,Frankfurt,50.10365845,8.63670648468984,Engel Pizza & Pasta,Italian Restaurant,Food,"('Gallus', 'Frankfurt')"
166,Gallus,Frankfurt,50.10365845,8.63670648468984,Alim's Fischimbiss,Seafood Restaurant,Food,"('Gallus', 'Frankfurt')"
167,Gallus,Frankfurt,50.10365845,8.63670648468984,Konamon,Japanese Restaurant,Food,"('Gallus', 'Frankfurt')"
168,Gallus,Frankfurt,50.10365845,8.63670648468984,Mahlzeit,Restaurant,Food,"('Gallus', 'Frankfurt')"
169,Gallus,Frankfurt,50.10365845,8.63670648468984,REWE,Supermarket,Shop & Service,"('Gallus', 'Frankfurt')"
170,Gallus,Frankfurt,50.10365845,8.63670648468984,Cetin Grill,Mediterranean Restaurant,Food,"('Gallus', 'Frankfurt')"
171,Gallus,Frankfurt,50.10365845,8.63670648468984,Rossmann,Drugstore,Shop & Service,"('Gallus', 'Frankfurt')"
172,Gallus,Frankfurt,50.10365845,8.63670648468984,Hotel Franken,Hotel,Travel & Transport,"('Gallus', 'Frankfurt')"
173,Gallus,Frankfurt,50.10365845,8.63670648468984,Maximilian's,German Restaurant,Food,"('Gallus', 'Frankfurt')"
174,Gallus,Frankfurt,50.10365845,8.63670648468984,Billback,Bakery,Food,"('Gallus', 'Frankfurt')"
175,Gallus,Frankfurt,50.10365845,8.63670648468984,Fitpur,Gym / Fitness Center,Outdoors & Recreation,"('Gallus', 'Frankfurt')"
176,Gallus,Frankfurt,50.10365845,8.63670648468984,Aspera Grill,Turkish Restaurant,Food,"('Gallus', 'Frankfurt')"
177,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Kabuki,Japanese Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
178,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Saravanaa Bhavan,Indian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
179,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,City Kiosk Yok-Yok,Convenience Store,Shop & Service,"('Bahnhofsviertel', 'Frankfurt')"
180,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Der Fette Bulle,Burger Joint,Food,"('Bahnhofsviertel', 'Frankfurt')"
181,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Lam Frères,Vietnamese Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
182,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Plank,Bar,Nightlife Spot,"('Bahnhofsviertel', 'Frankfurt')"
183,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,pizzeria montana,Pizza Place,Food,"('Bahnhofsviertel', 'Frankfurt')"
184,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Selera Malaysian Restaurant,Malay Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
185,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,The Kinly Bar,Speakeasy,Nightlife Spot,"('Bahnhofsviertel', 'Frankfurt')"
186,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,eatDOORI,Indian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
187,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Im Herzen Afrikas,African Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
188,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Club Michel,Modern European Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
189,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Alim's Fisch Imbiss,Seafood Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
190,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Simit Café,Café,Food,"('Bahnhofsviertel', 'Frankfurt')"
191,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,COA - Asian food,Asian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
192,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Akmal,Indian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
193,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Good Guys,Burger Joint,Food,"('Bahnhofsviertel', 'Frankfurt')"
194,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Hamsilos & Schenck's,Seafood Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
195,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,KAISER Zeit Kaiser Biobäckerei,Bakery,Food,"('Bahnhofsviertel', 'Frankfurt')"
196,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Jambo bar,Cocktail Bar,Nightlife Spot,"('Bahnhofsviertel', 'Frankfurt')"
197,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,ÇiğköfteM,Cigkofte Place,Food,"('Bahnhofsviertel', 'Frankfurt')"
198,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Maxie Eisen,Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
199,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Istanbul Fisch Grill,Seafood Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
200,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Indian Chilli,Indian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
201,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Falafel 1818 Vegetarian,Falafel Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
202,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Jade – Magic Wok,Asian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
203,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Yuan Fa Asiashop,Grocery Store,Shop & Service,"('Bahnhofsviertel', 'Frankfurt')"
204,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,seoulfood,Korean Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
205,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Pak Choi,Chinese Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
206,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Pho Ngon,Vietnamese Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
207,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Sapôres Sàigòn Street Food,Vietnamese Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
208,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,La Mex Lounge,Mexican Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
209,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,orange peel,Nightclub,Nightlife Spot,"('Bahnhofsviertel', 'Frankfurt')"
210,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Thai Imbiss Pattaya,Thai Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
211,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Aloha Poke,Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
212,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Der Thai,Thai Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
213,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Samurai Sushi,Sushi Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
214,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Currywurst Taunus 25,Currywurst Joint,Food,"('Bahnhofsviertel', 'Frankfurt')"
215,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,REWE to go,Supermarket,Shop & Service,"('Bahnhofsviertel', 'Frankfurt')"
216,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Central Grill,Turkish Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
217,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,dm-drogerie markt,Drugstore,Shop & Service,"('Bahnhofsviertel', 'Frankfurt')"
218,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Nudelbar & Hotpot,Chinese Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
219,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Trinitii,Hawaiian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')"
