,Neighborhood,City,Latitude,Longitude,Venue,Venue Category,Category,Address,Cluster Labels
10461,Takadanobaba,Tokyo,35.71273585,139.703974396755,Kushikatsu Eichan (串かつ えいちゃん),Kushikatsu Restaurant,Food,"('Takadanobaba', 'Tokyo')",5
10462,Takadanobaba,Tokyo,35.71273585,139.703974396755,Yobocho (洋庖丁),Japanese Restaurant,Food,"('Takadanobaba', 'Tokyo')",5
10463,Takadanobaba,Tokyo,35.71273585,139.703974396755,Hakuri Tabai Hanbey (薄利多賣半兵ヱ),Sake Bar,Nightlife Spot,"('Takadanobaba', 'Tokyo')",5
10464,Takadanobaba,Tokyo,35.71273585,139.703974396755,餃子荘ムロ,Dumpling Restaurant,Food,"('Takadanobaba', 'Tokyo')",5
10465,Takadanobaba,Tokyo,35.71273585,139.703974396755,マイルストーン,Jazz Club,Arts & Entertainment,"('Takadanobaba', 'Tokyo')",5
10466,Takadanobaba,Tokyo,35.71273585,139.703974396755,Shodoshima Daigi (小豆島 大儀),Noodle House,Food,"('Takadanobaba', 'Tokyo')",5
10467,Takadanobaba,Tokyo,35.71273585,139.703974396755,ノング インレイ,Burmese Restaurant,Food,"('Takadanobaba', 'Tokyo')",5
10468,Takadanobaba,Tokyo,35.71273585,139.703974396755,Genkaya (焼肉市場 げんかや),BBQ Joint,Food,"('Takadanobaba', 'Tokyo')",5
10469,Takadanobaba,Tokyo,35.71273585,139.703974396755,Syabu-Yo (しゃぶ葉),Shabu-Shabu Restaurant,Food,"('Takadanobaba', 'Tokyo')",5
10470,Takadanobaba,Tokyo,35.71273585,139.703974396755,静岡酒場 ガッツ,Sake Bar,Nightlife Spot,"('Takadanobaba', 'Tokyo')",5
10471,Takadanobaba,Tokyo,35.71273585,139.703974396755,GATEWAY STUDIO 高田馬場3号店,Music Venue,Arts & Entertainment,"('Takadanobaba', 'Tokyo')",5
10472,Takadanobaba,Tokyo,35.71273585,139.703974396755,Books Horindo (芳林堂書店),Bookstore,Shop & Service,"('Takadanobaba', 'Tokyo')",5
10473,Takadanobaba,Tokyo,35.71273585,139.703974396755,Kushitetsu (串鐵),Japanese Restaurant,Food,"('Takadanobaba', 'Tokyo')",5
10474,Takadanobaba,Tokyo,35.71273585,139.703974396755,ステーショナリーと印刷のお店 CHIKUHO,Stationery Store,Shop & Service,"('Takadanobaba', 'Tokyo')",5
10475,Takadanobaba,Tokyo,35.71273585,139.703974396755,Red Rock (レッドロック),Steakhouse,Food,"('Takadanobaba', 'Tokyo')",5
10476,Takadanobaba,Tokyo,35.71273585,139.703974396755,PRONTO,Café,Food,"('Takadanobaba', 'Tokyo')",5
10477,Takadanobaba,Tokyo,35.71273585,139.703974396755,bar moon walk 高田馬場店,Cocktail Bar,Nightlife Spot,"('Takadanobaba', 'Tokyo')",5
10478,Takadanobaba,Tokyo,35.71273585,139.703974396755,Taito Station (タイトーステーション),Arcade,Arts & Entertainment,"('Takadanobaba', 'Tokyo')",5
10479,Takadanobaba,Tokyo,35.71273585,139.703974396755,Ore no Sora (俺の空),Ramen Restaurant,Food,"('Takadanobaba', 'Tokyo')",5
10480,Takadanobaba,Tokyo,35.71273585,139.703974396755,Tsukemenya Yasubee (つけ麺屋やすべえ),Ramen Restaurant,Food,"('Takadanobaba', 'Tokyo')",5
10481,Takadanobaba,Tokyo,35.71273585,139.703974396755,利尻うに小屋,Japanese Restaurant,Food,"('Takadanobaba', 'Tokyo')",5
10482,Ochanomizu,Tokyo,35.699593,139.7649185,Kissa Hodaka (喫茶穂高),Café,Food,"('Ochanomizu', 'Tokyo')",11
10483,Ochanomizu,Tokyo,35.699593,139.7649185,Butayaro (炭焼豚丼 豚野郎),Donburi Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10484,Ochanomizu,Tokyo,35.699593,139.7649185,Ethiopia Curry Kitchen (エチオピア カリーキッチン),Japanese Curry Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10485,Ochanomizu,Tokyo,35.699593,139.7649185,NARU,Jazz Club,Arts & Entertainment,"('Ochanomizu', 'Tokyo')",11
10486,Ochanomizu,Tokyo,35.699593,139.7649185,disk union お茶の水HARD ROCK/HEAVY METAL館,Record Shop,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10487,Ochanomizu,Tokyo,35.699593,139.7649185,徳兵衛,Sake Bar,Nightlife Spot,"('Ochanomizu', 'Tokyo')",11
10488,Ochanomizu,Tokyo,35.699593,139.7649185,disk union JazzTOKYO,Record Shop,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10489,Ochanomizu,Tokyo,35.699593,139.7649185,Kitchen Calorie (キッチンカロリー),Yoshoku Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10490,Ochanomizu,Tokyo,35.699593,139.7649185,disk union お茶の水駅前店,Music Store,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10491,Ochanomizu,Tokyo,35.699593,139.7649185,ディスクユニオン お茶の水クラシック館,Record Shop,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10492,Ochanomizu,Tokyo,35.699593,139.7649185,中華料理やまだ,Chinese Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10493,Ochanomizu,Tokyo,35.699593,139.7649185,HUB,Pub,Nightlife Spot,"('Ochanomizu', 'Tokyo')",11
10494,Ochanomizu,Tokyo,35.699593,139.7649185,肉の万世 お茶の水サンクレール店,Steakhouse,Food,"('Ochanomizu', 'Tokyo')",11
10495,Ochanomizu,Tokyo,35.699593,139.7649185,レモン画翠,Arts & Crafts Store,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10496,Ochanomizu,Tokyo,35.699593,139.7649185,下倉楽器 お茶の水本店,Music Store,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10497,Ochanomizu,Tokyo,35.699593,139.7649185,Negishi (ねぎし),Japanese Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10498,Ochanomizu,Tokyo,35.699593,139.7649185,disk union お茶の水ソウル/レアグルーヴ館,Record Shop,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10499,Ochanomizu,Tokyo,35.699593,139.7649185,Starbucks,Coffee Shop,Food,"('Ochanomizu', 'Tokyo')",11
10500,Ochanomizu,Tokyo,35.699593,139.7649185,立ち呑み酒場 ピン,Sake Bar,Nightlife Spot,"('Ochanomizu', 'Tokyo')",11
10501,Ochanomizu,Tokyo,35.699593,139.7649185,三浦のハンバーグ,Steakhouse,Food,"('Ochanomizu', 'Tokyo')",11
10502,Ochanomizu,Tokyo,35.699593,139.7649185,トゥールズ (Tools)　お茶の水店,Arts & Crafts Store,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10503,Ochanomizu,Tokyo,35.699593,139.7649185,まぜそば専門店 シン・アジト,Ramen Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10504,Ochanomizu,Tokyo,35.699593,139.7649185,JR Chūō Line Ochanomizu Station (JR 中央線 御茶ノ水駅),Train Station,Travel & Transport,"('Ochanomizu', 'Tokyo')",11
10505,Ochanomizu,Tokyo,35.699593,139.7649185,ももや,Japanese Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10506,Ochanomizu,Tokyo,35.699593,139.7649185,Famima!! (ファミマ!!),Convenience Store,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10507,Ochanomizu,Tokyo,35.699593,139.7649185,御茶ノ水 小川軒,Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10508,Ochanomizu,Tokyo,35.699593,139.7649185,Shabu Shabu Onyasai (しゃぶしゃぶ温野菜),Shabu-Shabu Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10509,Ochanomizu,Tokyo,35.699593,139.7649185,古ぢどり屋,Japanese Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10510,Ochanomizu,Tokyo,35.699593,139.7649185,Hakata Tenjin (博多天神),Ramen Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10511,Ochanomizu,Tokyo,35.699593,139.7649185,Seijo Ishii (成城石井),Grocery Store,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10512,Ochanomizu,Tokyo,35.699593,139.7649185,カラオケ ジョッコ お茶の水店,Karaoke Box,Arts & Entertainment,"('Ochanomizu', 'Tokyo')",11
10513,Ochanomizu,Tokyo,35.699593,139.7649185,区民酒場 かもん,Japanese Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10514,Ochanomizu,Tokyo,35.699593,139.7649185,Hoshino Coffee (星乃珈琲店),Coffee Shop,Food,"('Ochanomizu', 'Tokyo')",11
10515,Ochanomizu,Tokyo,35.699593,139.7649185,ナポリの下町食堂,Italian Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10516,Ochanomizu,Tokyo,35.699593,139.7649185,Uomori (魚盛),Japanese Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10517,Ochanomizu,Tokyo,35.699593,139.7649185,新潟発祥なおじ 御茶ノ水店,Ramen Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10518,Ochanomizu,Tokyo,35.699593,139.7649185,PRONTO IL BAR,Bar,Nightlife Spot,"('Ochanomizu', 'Tokyo')",11
10519,Ochanomizu,Tokyo,35.699593,139.7649185,Sutadonya (伝説のすた丼屋),Donburi Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10520,Ochanomizu,Tokyo,35.699593,139.7649185,純喫茶ミロ (画廊喫茶),Café,Food,"('Ochanomizu', 'Tokyo')",11
10521,Ochanomizu,Tokyo,35.699593,139.7649185,MUFG Bank ATM (三菱UFJ銀行 御茶ノ水駅前出張所),ATM,Shop & Service,"('Ochanomizu', 'Tokyo')",11
10522,Ochanomizu,Tokyo,35.699593,139.7649185,明神そば,Soba Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10523,Ochanomizu,Tokyo,35.699593,139.7649185,Hakata Tenjin (博多天神),Ramen Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10524,Ochanomizu,Tokyo,35.699593,139.7649185,Tengu Sakaba (テング酒場),Sake Bar,Nightlife Spot,"('Ochanomizu', 'Tokyo')",11
10525,Ochanomizu,Tokyo,35.699593,139.7649185,EXCELSIOR CAFFÉ お茶の水店,Coffee Shop,Food,"('Ochanomizu', 'Tokyo')",11
10526,Ochanomizu,Tokyo,35.699593,139.7649185,Saizeriya (サイゼリヤ),Italian Restaurant,Food,"('Ochanomizu', 'Tokyo')",11
10527,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Vietnaming (ベトナミング),Vietnamese Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10528,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,4/4 SEASONS COFFEE,Coffee Shop,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10529,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,ALAMAS CAFE,Bar,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10530,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Gyoza no Fukuho (餃子の福包),Dumpling Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10531,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Curry Kusamakura (curry 草枕),Japanese Curry Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10532,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Sekaido (世界堂),Stationery Store,Shop & Service,"('Shinjuku Ni-chōme', 'Tokyo')",5
10533,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,新宿 PIT INN,Jazz Club,Arts & Entertainment,"('Shinjuku Ni-chōme', 'Tokyo')",5
10534,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,御苑 炉庵,Kaiseki Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10535,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,呑み食い処 晴亮,Japanese Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10536,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,SCOPP CAFE,Café,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10537,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Zuien Bekkan (随園別館),Beijing Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10538,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,ぴーまん,Vegetarian / Vegan Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10539,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,CoCoLo cafe,Café,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10540,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,AiSOTOPE LOUNGE,Nightclub,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10541,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,16SHOTS,Lounge,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10542,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Mosakusha (模索舎),Bookstore,Shop & Service,"('Shinjuku Ni-chōme', 'Tokyo')",5
10543,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,炭火焼肉 新宿長春館,BBQ Joint,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10544,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,女の子クラブ,Other Nightlife,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10545,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,NEW SAZAE,Nightclub,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10546,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,CoCo Ichibanya (CoCo壱番屋),Japanese Curry Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10547,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,中華定食 寿楽,Chinese Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10548,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Osteria Il Leone (オステリア イル レオーネ (Osteria Il Leone)),Italian Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10549,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Vector Beer,Bar,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10550,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Ikinari Steak (いきなり!ステーキ),Steakhouse,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10551,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,北海亭,Japanese Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10552,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,中国料理 新宿 古月,Chinese Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10553,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,沖縄料理 島たぁーち,Japanese Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10554,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,バーン・キラオ パラダイス,Thai Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10555,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,2-chome Tsukemen Gachi (二丁目つけめんGACHI),Ramen Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10556,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,御苑サウンド,Rock Club,Arts & Entertainment,"('Shinjuku Ni-chōme', 'Tokyo')",5
10557,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,LEO LOUNGE TOKYO,Gay Bar,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10558,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,KUSUO (九州男),Gay Bar,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10559,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Eagle Tokyo,Gay Bar,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10560,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Vector Beer Factory,Brewery,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10561,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,DRAGON MEN,Gay Bar,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10562,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Hegisoba Kon (へぎそば 昆),Soba Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10563,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,セ ラヴィー ナガノ,French Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10564,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,world meatball classic,Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10565,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Honke Daiichi-Asahi (本家 第一旭),Ramen Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10566,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,BOWLS cafe,Café,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10567,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,新宿Live Freak,Music Venue,Arts & Entertainment,"('Shinjuku Ni-chōme', 'Tokyo')",5
10568,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,CaSTLE ROCK,Burger Joint,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10569,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,24Kaikan (24会館 新宿店),Gay Bar,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10570,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Bosphorus Hasan (ボスボラスハサン 新宿2丁目店),Turkish Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10571,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,AIN SOPH Journey,Vegetarian / Vegan Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10572,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Starbucks,Coffee Shop,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10573,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Soba House Konjiki Hototogisu (SOBAHOUSE 金色不如帰),Ramen Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10574,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,WORDUP BAR (ワードアップバー),Gay Bar,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10575,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Tokyo Meat Sakaba (東京MEAT酒場),Sake Bar,Nightlife Spot,"('Shinjuku Ni-chōme', 'Tokyo')",5
10576,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,玉川上水・内藤新宿分水散歩道,Trail,Outdoors & Recreation,"('Shinjuku Ni-chōme', 'Tokyo')",5
10577,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,焼肉 神戸屋,BBQ Joint,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10578,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,銀しゃりとひもの炭火焼 こころむすび,Japanese Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10579,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,Hakata Tenjin (博多天神),Ramen Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10580,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,APA Hotel Shinjuku Gyoenmae (アパホテル新宿御苑前),Bed & Breakfast,Travel & Transport,"('Shinjuku Ni-chōme', 'Tokyo')",5
10581,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,から味処 粧,Japanese Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10582,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,SMBC ATM (三井住友銀行 新宿御苑前出張所),ATM,Shop & Service,"('Shinjuku Ni-chōme', 'Tokyo')",5
10583,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,東北餃子房 新宿御苑前店,Chinese Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10584,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,St. Marc Café (サンマルクカフェ),Coffee Shop,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10585,Shinjuku Ni-chōme,Tokyo,35.6889929,139.7085362,らーめん佐高,Ramen Restaurant,Food,"('Shinjuku Ni-chōme', 'Tokyo')",5
10586,Sendagaya,Tokyo,35.6812658,139.7113311,Cherry Blossom Area (桜園地),Garden,Outdoors & Recreation,"('Sendagaya', 'Tokyo')",8
10587,Sendagaya,Tokyo,35.6812658,139.7113311,Indoor Swimming Pool (東京体育館屋内プール),Pool,Outdoors & Recreation,"('Sendagaya', 'Tokyo')",8
10588,Sendagaya,Tokyo,35.6812658,139.7113311,EXCELSIOR CAFFÉ Barista,Coffee Shop,Food,"('Sendagaya', 'Tokyo')",8
10589,Sendagaya,Tokyo,35.6812658,139.7113311,BRENTWOOD TERRACE,Café,Food,"('Sendagaya', 'Tokyo')",8
10590,Sendagaya,Tokyo,35.6812658,139.7113311,Tokyo Metropolitan Gymnasium (東京体育館),Stadium,Arts & Entertainment,"('Sendagaya', 'Tokyo')",8
10591,Sendagaya,Tokyo,35.6812658,139.7113311,Coffee Room Renoir (喫茶室ルノアール),Café,Food,"('Sendagaya', 'Tokyo')",8
10592,Sendagaya,Tokyo,35.6812658,139.7113311,7-Eleven (セブンイレブン 渋谷千駄ヶ谷1丁目店),Convenience Store,Shop & Service,"('Sendagaya', 'Tokyo')",8
10593,Sendagaya,Tokyo,35.6812658,139.7113311,東京体育館 ティップネス,Gym,Outdoors & Recreation,"('Sendagaya', 'Tokyo')",8
10594,Sendagaya,Tokyo,35.6812658,139.7113311,Hidakaya (日高屋),Chinese Restaurant,Food,"('Sendagaya', 'Tokyo')",8
10595,Sendagaya,Tokyo,35.6812658,139.7113311,NEWDAYS ミニ 千駄ヶ谷1号,Convenience Store,Shop & Service,"('Sendagaya', 'Tokyo')",8
10596,Sendagaya,Tokyo,35.6812658,139.7113311,鍛冶屋文蔵 千駄ヶ谷店,Sake Bar,Nightlife Spot,"('Sendagaya', 'Tokyo')",8
10597,Sendagaya,Tokyo,35.6812658,139.7113311,MOMI&TOY'S,Food Truck,Food,"('Sendagaya', 'Tokyo')",8
10598,Sendagaya,Tokyo,35.6812658,139.7113311,Ministop (ミニストップ 千駄ヶ谷駅前店),Convenience Store,Shop & Service,"('Sendagaya', 'Tokyo')",8
10599,Sendagaya,Tokyo,35.6812658,139.7113311,東京体育館トレーニングルーム,Gym / Fitness Center,Outdoors & Recreation,"('Sendagaya', 'Tokyo')",8
10600,Yōga,Tokyo,35.6266477,139.6341719,Woodberry Coffee Roasters,Coffee Shop,Food,"('Yōga', 'Tokyo')",9
10601,Yōga,Tokyo,35.6266477,139.6341719,Starbucks,Coffee Shop,Food,"('Yōga', 'Tokyo')",9
10602,Yōga,Tokyo,35.6266477,139.6341719,OK store (オーケーストア 用賀駅前店),Supermarket,Shop & Service,"('Yōga', 'Tokyo')",9
10603,Yōga,Tokyo,35.6266477,139.6341719,Pizzeria Mar-De Napoli (ピッツェリア マルデナポリ),Pizza Place,Food,"('Yōga', 'Tokyo')",9
10604,Yōga,Tokyo,35.6266477,139.6341719,Tapas & Tapas (タパス&タパス 用賀店),Italian Restaurant,Food,"('Yōga', 'Tokyo')",9
10605,Yōga,Tokyo,35.6266477,139.6341719,串焼 市屋苑,Yakitori Restaurant,Food,"('Yōga', 'Tokyo')",9
10606,Yōga,Tokyo,35.6266477,139.6341719,山本屋,Yakitori Restaurant,Food,"('Yōga', 'Tokyo')",9
10607,Yōga,Tokyo,35.6266477,139.6341719,MOS Burger (モスバーガー),Fast Food Restaurant,Food,"('Yōga', 'Tokyo')",9
10608,Yōga,Tokyo,35.6266477,139.6341719,CoCo Ichibanya (CoCo壱番屋),Japanese Curry Restaurant,Food,"('Yōga', 'Tokyo')",9
10609,Yōga,Tokyo,35.6266477,139.6341719,KALDI COFFEE FARM,Grocery Store,Shop & Service,"('Yōga', 'Tokyo')",9
10610,Yōga,Tokyo,35.6266477,139.6341719,京うどん 葵,Udon Restaurant,Food,"('Yōga', 'Tokyo')",9
10611,Yōga,Tokyo,35.6266477,139.6341719,再来軒,Ramen Restaurant,Food,"('Yōga', 'Tokyo')",9
10612,Yōga,Tokyo,35.6266477,139.6341719,Freshness Burger (フレッシュネスバーガー),Burger Joint,Food,"('Yōga', 'Tokyo')",9
10613,Yōga,Tokyo,35.6266477,139.6341719,ワイン食堂VINCENT,Wine Bar,Nightlife Spot,"('Yōga', 'Tokyo')",9
10614,Yōga,Tokyo,35.6266477,139.6341719,Suzuya (新宿すずや),Tonkatsu Restaurant,Food,"('Yōga', 'Tokyo')",9
10615,Yōga,Tokyo,35.6266477,139.6341719,中華東秀 用賀店,Chinese Restaurant,Food,"('Yōga', 'Tokyo')",9
10616,Yōga,Tokyo,35.6266477,139.6341719,Doutor Coffee Shop (ドトールコーヒーショップ),Coffee Shop,Food,"('Yōga', 'Tokyo')",9
10617,Yōga,Tokyo,35.6266477,139.6341719,鳥貴族 用賀店,Sake Bar,Nightlife Spot,"('Yōga', 'Tokyo')",9
10618,Yōga,Tokyo,35.6266477,139.6341719,田燕居,Chinese Restaurant,Food,"('Yōga', 'Tokyo')",9
10619,Yōga,Tokyo,35.6266477,139.6341719,Matsunoya (松のや 用賀店),Tonkatsu Restaurant,Food,"('Yōga', 'Tokyo')",9
10620,Yōga,Tokyo,35.6266477,139.6341719,Lawson (ローソン 用賀二丁目店),Convenience Store,Shop & Service,"('Yōga', 'Tokyo')",9
10621,Yōga,Tokyo,35.6266477,139.6341719,FamilyMart (ファミリーマート 用賀駅前店),Convenience Store,Shop & Service,"('Yōga', 'Tokyo')",9
10622,Yōga,Tokyo,35.6266477,139.6341719,Fujiスーパー 用賀店,Supermarket,Shop & Service,"('Yōga', 'Tokyo')",9
10623,Yōga,Tokyo,35.6266477,139.6341719,MUFG Bank ATM (三菱UFJ銀行 ATMコーナー 用賀駅前),ATM,Shop & Service,"('Yōga', 'Tokyo')",9
10624,Yōga,Tokyo,35.6266477,139.6341719,たまがわや,Ramen Restaurant,Food,"('Yōga', 'Tokyo')",9
10625,Yōga,Tokyo,35.6266477,139.6341719,Doutor Coffee Shop (ドトールコーヒーショップ 用賀店),Coffee Shop,Food,"('Yōga', 'Tokyo')",9
10626,Yōga,Tokyo,35.6266477,139.6341719,FamilyMart (ファミリーマート 用賀二丁目店),Convenience Store,Shop & Service,"('Yōga', 'Tokyo')",9
10627,Yōga,Tokyo,35.6266477,139.6341719,キャンドゥ 用賀店,Discount Store,Shop & Service,"('Yōga', 'Tokyo')",9
10628,Yōga,Tokyo,35.6266477,139.6341719,bull's Garden,Café,Food,"('Yōga', 'Tokyo')",9
10629,Yōga,Tokyo,35.6266477,139.6341719,Yoga Station (DT06) (用賀駅),Train Station,Travel & Transport,"('Yōga', 'Tokyo')",9
10630,Yōga,Tokyo,35.6266477,139.6341719,Saint Germain (サンジェルマン 用賀店),Bakery,Food,"('Yōga', 'Tokyo')",9
10631,Yōga,Tokyo,35.6266477,139.6341719,Central Fitness Club YOGA (セントラルフィットネスクラブ 用賀),Gym,Outdoors & Recreation,"('Yōga', 'Tokyo')",9
